year,month,mileage,daily_km,hybrid,displace_cc,weight_kg,age_month,temp_ave,gasprice,pop_density
2011,11,8.03,5.8,0,1990,1605,15,15,139.275,536
2011,11,9.26,8.6,0,1990,1605,125,15.7,142.575,671
2011,11,6.42,17.4,0,1990,1675,115,12.6,140.1,1923
2011,11,9.44,28.1,0,1990,1980,80,14.1,147.675,105
2011,11,7.26,10.6,0,1990,1855,78,23.7,141.075,637
2011,11,9.95,78,0,1990,2060,90,10.2,142.75,143
2011,11,5.79,13.4,0,2350,1755,122,4.6,144.2,65
2011,11,11.61,56.9,0,2350,2015,36,15.6,144.65,245
2011,11,14.95,50.7,1,2360,2450,82,13.7,145.15,197
2011,11,11.28,43.6,1,2360,2450,63,11.8,142.975,186
2011,11,16.57,73.2,1,2360,2370,56,13.9,142.1,166
2011,11,8.1,4.1,0,2360,2125,123,12.6,140.1,1923
2011,11,8.11,25.3,0,2490,1775,80,14.5,140.8,273
2011,11,8.74,19.2,0,2490,1815,129,11.8,142.975,186
2011,11,10.19,34.4,0,2490,1785,46,10.5,141.575,320
2011,11,9.07,4.9,0,2960,1715,111,12.6,140.1,1923
2011,11,6.45,31.1,0,2990,2290,132,6,144.2,65
2011,11,6.55,9.7,0,2990,1815,160,14.7,139.85,1213
2011,11,10.25,23.4,1,3310,2245,12,9,145.35,158
2011,11,12.96,27.1,1,3310,2235,61,15.2,141.05,4656
2011,11,10.44,27.6,1,3450,2115,41,11.6,140.625,489
2011,11,9.55,242,0,3490,2430,94,16.3,146.475,1027
2011,11,5.7,19.1,0,3490,2620,33,12.3,140.05,316
2011,11,5.12,21.8,0,3490,2550,92,13.3,143.275,277
2011,11,9.1,40.4,0,3490,1620,49,3.6,144.2,65
2011,12,12.5,12.4,0,650,1050,155,-6,145.425,65
2011,12,11.89,22.3,0,650,1060,17,4.4,143.55,186
2011,12,11.07,9.5,0,650,950,93,5.3,140.15,1923
2011,12,20.26,89.7,0,650,900,141,7.9,139.4,536
2011,12,12.02,21.4,0,650,1100,38,6.2,142.1,234
2011,12,11.46,10.4,0,650,1150,22,6.7,143,1448
2011,12,14.7,40.1,0,650,1280,59,5.3,143.175,277
2011,12,12.85,31.9,0,650,1180,155,6.9,141.05,273
2011,12,8.33,11.5,0,650,950,81,6.7,143,1448
2011,12,25.98,32.5,0,650,1210,117,4.9,143.25,192
2011,12,9.7,16.2,0,650,1060,98,6.7,143,1448
2011,12,15.4,45.2,0,650,1010,74,-5,145.425,65
2011,12,13.1,10.7,0,650,1090,21,1.6,146.1,158
2011,12,9.75,28.8,0,650,1190,35,8.2,142.15,212
2011,12,5.1,35.4,0,650,1100,93,0,143.7,140
2011,12,13.31,37.4,0,650,1050,50,3.4,141.4,320
2011,12,11.34,20.6,0,650,1110,50,6.9,142.525,338
2011,12,10.8,24.6,0,990,1175,58,5.3,140.15,1923
2011,12,21.6,55.4,0,990,1115,129,6.9,141.05,273
2011,12,14.62,16.5,0,1240,1265,13,6.2,142.1,234
2011,12,15.88,40.3,0,1290,1295,31,6.9,142.525,338
2011,12,12.03,14.1,0,1290,1365,74,-2.5,145.425,65
2011,12,10.54,9.5,0,1290,1375,146,8.6,145.725,487
2011,12,13.58,135.5,0,1290,1305,42,10.1,150.35,184
2011,12,13.15,21.8,0,1290,1415,123,-6,145.425,65
2011,12,8.94,38.8,0,1320,1215,91,6.2,148.175,105
2011,12,17.88,40.2,1,1330,1575,67,4.9,143.25,192
2011,12,10.45,16.1,0,1330,1275,75,6.9,142.525,338
2011,12,4.8,24.7,0,1340,1265,16,-2,145.425,65
2011,12,12.11,29.6,0,1340,1265,17,4.5,141.875,256
2011,12,9.24,13.7,0,1380,1425,68,8.1,140.975,4656
2011,12,19.48,50.6,1,1490,1555,55,6.2,142.1,234
2011,12,13.36,23.7,0,1490,1675,22,8.5,147.1,1027
2011,12,23.5,81.6,1,1490,1535,70,5.3,143.175,277
2011,12,11.23,143.2,0,1490,1375,115,5.6,144.475,166
2011,12,11.4,36.9,0,1490,1535,49,8.2,142.575,671
2011,12,24.74,13.7,1,1490,1535,41,7.2,140.425,1213
2011,12,18.64,48.9,1,1490,1535,61,8.1,140.975,4656
2011,12,21.91,32.4,1,1490,1535,63,6.5,144.5,559
2011,12,7.55,203.3,1,1490,1535,71,8.4,142.775,187
2011,12,12.43,23.9,0,1490,1425,46,6.9,141.05,273
2011,12,11.78,6.2,0,1490,1385,150,6.9,141.05,273
2011,12,22.88,76.2,1,1490,1555,65,6.5,144.5,559
2011,12,10.88,1.3,0,1490,1395,69,6.3,145.425,197
2011,12,12.03,57.9,0,1580,1455,154,6.9,142.525,338
2011,12,8.94,7.2,0,1580,1425,176,5.8,143.625,378
2011,12,12,20,0,1590,1450,25,7.2,140.425,1213
2011,12,19.32,63.6,0,1790,1685,76,4.4,140.775,489
2011,12,6.77,11.3,0,1790,1445,104,4.5,141.875,256
2011,12,11.4,48.5,0,1790,1435,79,18.6,142.775,637
2011,12,7,15.9,0,1980,1655,71,8.1,140.975,4656
2011,12,10.45,20.7,0,1990,2170,11,-2,145.425,65
2011,12,12.93,60.6,0,1990,1825,78,6.2,142.1,234
2011,12,7.8,19.6,0,1990,1765,33,-0.6,145.425,65
2011,12,12.5,47.1,0,1990,2060,22,6.7,143,1448
2011,12,11.53,59.6,0,1990,1645,137,6.9,141.05,273
2011,12,9.01,20.4,0,1990,1795,130,6.2,148.175,105
2011,12,8.71,21.2,0,1990,1975,61,4.4,143.55,186
2011,12,9.5,83.6,0,1990,1545,112,6.5,144.5,559
2011,12,10.03,61.2,0,1990,1515,66,6.9,141.05,273
2011,12,7.23,18.1,0,1990,1545,118,-5,145.425,65
2011,12,8.22,25.6,0,1990,1675,105,1.6,146.1,158
2011,12,9.02,35.6,0,1990,1615,171,6.9,142.525,338
2011,12,5.74,13.5,0,2260,2270,69,5.3,143.175,277
2011,12,8.09,25.1,0,2350,2220,18,6.9,141.05,273
2011,12,9.67,17.1,1,2360,2310,118,8.4,142.775,187
2011,12,2.94,34.3,1,2360,2235,119,6.7,143,1448
2011,12,10.49,51.1,0,2360,2070,131,8.5,147.1,1027
2011,12,5.26,9.2,0,2490,1795,69,8.2,142.575,671
2011,12,6.15,3.8,0,2490,1885,168,-2,145.425,65
2011,12,10.25,34.6,0,2490,1835,81,8.5,147.1,1027
2011,12,8.44,49.2,1,2990,1935,122,3.4,141.4,320
2011,12,7.18,17.8,0,2990,1855,93,6.9,141.05,273
2011,12,6.88,50.4,0,2990,1745,181,1.6,146.1,158
2011,12,6.45,26.8,0,3960,1935,172,7.2,140.425,1213
2012,1,9.97,13.3,0,650,1030,50,5.7,142.18,671
2012,1,7.2,13,0,650,1130,25,-4.3,144.54,65
2012,1,11.32,21.1,0,650,1120,26,4.8,142.2,3774
2012,1,12.73,24.2,0,650,1040,93,6.7,141.3,147
2012,1,6.8,17.6,0,650,1250,57,0.4,140.92,320
2012,1,5.71,5.1,0,650,1090,108,4.2,142.54,1448
2012,1,17.7,7,0,650,920,118,4.8,140.76,273
2012,1,12.83,14.7,0,650,980,212,3.9,141.56,354
2012,1,16.95,25,0,990,1185,18,4.1,147.86,105
2012,1,15.37,29.5,0,990,1175,124,4.8,140.76,273
2012,1,8,9.9,0,990,1185,138,5.7,142.18,671
2012,1,13.06,7.2,0,990,1185,16,3,144.6,166
2012,1,14.61,29.2,0,1290,1275,109,5.2,139.42,536
2012,1,13.93,27.4,0,1290,1295,23,4.2,142.54,1448
2012,1,16.07,11.5,0,1290,1285,57,5.5,143.96,251
2012,1,13.42,16.3,0,1320,1355,11,4.7,142.46,338
2012,1,14.27,23.2,0,1330,1275,87,3.8,141.8,234
2012,1,9.21,6.1,0,1330,1305,23,5.7,142.18,671
2012,1,11.15,12.6,0,1330,1345,116,5.5,143.96,251
2012,1,13.72,56.4,1,1330,1555,67,4.8,145.68,6069
2012,1,22.11,32.5,1,1490,1575,66,3.9,141.56,354
2012,1,12.21,50.4,0,1490,1475,8,4.7,142.46,338
2012,1,10.23,31.7,1,1490,1515,155,4.7,142.46,338
2012,1,12.99,12.9,1,1490,1565,100,3,144.6,166
2012,1,11.03,80.6,0,1490,1505,95,4.7,142.46,338
2012,1,15.78,28.2,1,1490,1545,92,2.8,139.66,1923
2012,1,12.94,11.3,1,1490,1525,87,4.1,144.18,559
2012,1,7.97,7.7,0,1490,1365,142,5.4,143.92,245
2012,1,16.65,14.7,0,1490,1375,48,2.4,143.52,192
2012,1,14.14,9.3,1,1490,1535,48,3.9,141.56,354
2012,1,11.27,8,1,1490,1535,54,1.8,140.2,489
2012,1,18.59,73.6,1,1490,1525,90,3.8,141.8,234
2012,1,18.57,2.3,0,1490,1375,148,6.1,145.14,487
2012,1,8.85,3.5,0,1490,1375,126,4.7,142.46,338
2012,1,11.42,17.1,0,1490,1465,38,4.8,140.76,273
2012,1,14.32,54.2,1,1490,1495,125,0.4,140.92,320
2012,1,16.56,41.3,1,1490,1575,47,6.3,146.26,1027
2012,1,21.86,4.8,0,1580,1405,155,3,144.6,166
2012,1,6.56,8.2,0,1790,1525,61,5.7,142.18,671
2012,1,11.66,36.4,0,1790,1445,109,5.6,140.4,4656
2012,1,10.54,19.1,0,1790,1685,94,4,145.24,197
2012,1,11.14,20.9,0,1790,1685,79,4.2,142.54,1448
2012,1,7.85,9.6,0,1840,1535,143,8,150.08,184
2012,1,6.16,16.5,0,1990,1665,201,-4.5,144.54,65
2012,1,10.28,60.5,0,1990,1635,124,5.8,146.44,188
2012,1,12.27,33,0,1990,2000,126,-4.5,144.54,65
2012,1,8.1,10,0,1990,1775,112,0.4,140.92,320
2012,1,8.71,24.5,0,1990,1755,130,-1.1,140.78,91
2012,1,9.3,17.4,0,1990,1675,22,3.8,141.8,234
2012,1,10.51,21.1,0,1990,1805,106,4.1,147.86,105
2012,1,10.41,40.6,0,1990,2050,70,4.8,140.76,273
2012,1,10.43,31.2,0,1990,1735,97,2,141.9,256
2012,1,7.61,12.4,0,1990,1735,167,3.8,141.8,234
2012,1,8.11,2.3,0,2290,1675,234,0.2,141.96,143
2012,1,5.62,14.2,0,2350,2000,154,1.5,140.96,313
2012,1,10.92,45.5,0,2360,1675,59,4.8,140.76,273
2012,1,10.65,10.5,0,2360,2330,35,1.5,140.96,313
2012,1,7.66,2.4,0,2360,1875,12,-9.4,144.54,65
2012,1,10.18,38.4,0,2370,2005,95,4.7,142.46,338
2012,1,8.34,73.7,0,2390,1825,140,5.2,139.42,536
2012,1,6.3,5.5,0,2480,2140,94,4.4,139.92,1213
2012,1,6.77,190.5,0,2990,2240,143,0.2,141.96,143
2012,1,7.85,22.3,0,2990,1775,118,0.2,141.96,143
2012,1,8.43,8.3,1,3310,2295,78,4.4,139.92,1213
2012,1,11.16,60.8,0,3450,2095,51,3.8,141.8,234
2012,1,8.4,25.4,0,3450,2075,46,4.8,145.68,6069
2012,1,7.59,50.3,0,3450,2235,66,4.7,142.46,338
2012,1,10,54.5,0,3450,2065,64,4.1,147.86,105
2012,1,3.52,10,0,4290,2145,134,-4.5,144.54,65
2012,2,15.29,32.9,0,650,1080,55,5.4,146.7,188
2012,2,12.2,18.5,0,650,1030,146,3.8,140.425,1923
2012,2,13.03,3.9,0,650,1090,71,-1,141.7,91
2012,2,9.66,3.1,0,650,1000,93,5.9,144.2,245
2012,2,10,5.8,0,650,1010,152,-0.6,146.575,158
2012,2,9.38,13.6,0,650,1040,38,5.4,143.15,3774
2012,2,13.38,35,0,650,1090,84,6.8,145.75,487
2012,2,6.44,23.7,0,650,1050,57,3.3,143.8,378
2012,2,8.37,10,0,650,1060,36,4.1,142.85,1448
2012,2,8.84,17.7,0,650,1080,132,5.4,146.7,188
2012,2,12.85,22.5,0,650,1070,91,4.1,142.85,1448
2012,2,16.15,14.1,0,650,1080,40,9.1,150.75,184
2012,2,10.3,51.7,0,650,1220,116,1,144.3,186
2012,2,12.45,5.6,0,650,1060,100,5.7,146.3,1027
2012,2,12.36,23.6,0,650,1040,83,3.8,140.425,1923
2012,2,3.12,1.4,0,650,1090,113,-4.4,143.375,65
2012,2,5.53,3.6,0,650,1020,91,-4.4,143.375,65
2012,2,11,7.3,0,650,1040,92,1,144.3,186
2012,2,17,28.8,0,650,1070,8,4.1,144.175,559
2012,2,12.2,13.6,0,650,1010,155,3.2,141.225,316
2012,2,9.45,11.1,0,650,1060,38,5.1,141.275,4656
2012,2,22.27,52.8,0,650,1070,29,5.1,141.275,4656
2012,2,12.51,1.7,0,650,1010,90,17.5,141.65,637
2012,2,15.06,5.8,0,650,1190,96,-3.3,143.375,65
2012,2,12.5,11,0,650,1120,107,4.1,144.175,559
2012,2,32.25,30.7,0,650,900,198,5.2,143.925,251
2012,2,7.56,2.8,0,990,1155,156,5.4,143.15,3774
2012,2,10.8,14,0,990,1265,71,5.7,146.3,1027
2012,2,13.88,7.6,0,990,1045,204,4,145.725,197
2012,2,12.72,20.9,0,1240,1205,99,3.2,141.225,316
2012,2,8.7,16.9,0,1290,1395,63,-0.6,146.575,158
2012,2,10.97,15.3,0,1290,1305,28,4.3,143.15,338
2012,2,13.1,1.2,0,1290,1275,95,5.1,141.275,4656
2012,2,7.92,8.8,0,1290,1305,143,9.1,150.75,184
2012,2,9.2,20.2,0,1330,1355,67,-3.3,143.375,65
2012,2,10.8,4.2,0,1330,1265,125,4.1,141.175,273
2012,2,13.39,27.6,0,1330,1285,19,4.1,141.175,273
2012,2,14.8,63.1,1,1330,1555,72,5.2,143.925,251
2012,2,10.6,53,0,1330,1285,23,-4.4,143.375,65
2012,2,13.99,61,0,1380,1335,99,4.1,141.175,273
2012,2,11.38,52.8,0,1460,1285,178,4.7,141.025,536
2012,2,11.12,28.9,0,1490,1525,57,1,144.3,186
2012,2,9.96,16.3,0,1490,1455,57,5.1,143,187
2012,2,7.48,10.7,1,1490,1555,60,4.1,142.85,1448
2012,2,20.59,144.8,1,1490,1545,93,-4.4,143.375,65
2012,2,10.92,18.9,0,1490,1515,7,3.1,147.5,105
2012,2,11.03,18.5,0,1490,1425,129,2.2,143.875,166
2012,2,19,54.3,0,1490,1375,11,4.1,141.175,273
2012,2,10.22,12.2,0,1490,1385,89,2.6,144,277
2012,2,11.33,37.8,0,1490,1505,22,4.3,143.15,338
2012,2,9.85,11.9,0,1490,1545,91,17.5,141.65,637
2012,2,17.83,21.5,0,1490,1525,49,3.9,142.375,234
2012,2,12.7,30.4,0,1490,1475,27,-1,141.7,91
2012,2,10.73,30.3,0,1490,1615,27,-4.4,143.375,65
2012,2,12.42,36.1,0,1490,1355,101,4.1,141.175,273
2012,2,9.4,22.9,0,1490,1565,27,-2.5,144.475,140
2012,2,11.43,18.8,0,1580,1385,171,-2.5,144.475,140
2012,2,11.58,14,1,1790,1625,8,5.7,146.3,1027
2012,2,10.8,8.5,0,1790,1445,77,4.1,141.175,273
2012,2,25.83,124,1,1790,1625,5,4.1,141.175,273
2012,2,12.84,39.8,0,1790,1495,54,3.9,142.375,234
2012,2,8.76,10.4,0,1790,1695,108,5.2,142.9,671
2012,2,6.11,10.2,0,1790,1795,106,-4.4,143.375,65
2012,2,20.81,43.7,1,1790,1625,25,5.2,142.9,671
2012,2,15.75,10.5,1,1790,1625,19,5.2,142.9,671
2012,2,18.55,42.9,1,1790,1655,15,5.9,144.2,245
2012,2,15.73,187.2,0,1970,1930,135,4.3,143.15,338
2012,2,9.01,33.4,0,1970,1940,136,3.9,142.375,234
2012,2,7.16,18.8,0,1990,1885,137,-3.3,143.375,65
2012,2,8.56,23.9,0,1990,1420,207,2.6,144,277
2012,2,8.07,1.7,0,1990,1685,90,5.9,144.2,245
2012,2,3.01,26,0,1990,1775,123,-4.4,143.375,65
2012,2,11.87,67.1,0,1990,1655,39,3.1,141.275,489
2012,2,6.37,9.1,0,1990,1905,10,5.4,143.15,3774
2012,2,6.41,16.2,0,1990,1585,184,4.3,143.15,338
2012,2,10.57,30.2,0,1990,1535,200,4.1,141.175,273
2012,2,7.23,14.6,0,1990,2140,22,5.4,143.15,3774
2012,2,9.5,54.8,0,1990,2060,75,5.7,146.3,1027
2012,2,5.67,1.9,0,1990,1755,82,5.4,146.45,6069
2012,2,10.18,27.1,0,2250,2075,131,-9.5,143.375,65
2012,2,12.19,64,0,2260,1665,102,5.7,146.3,1027
2012,2,10.53,7.9,0,2260,2160,49,3.9,142.375,234
2012,2,8.16,58.9,0,2350,2240,54,-6.3,143.375,65
2012,2,4.09,36.1,0,2490,2580,76,2.6,144,277
2012,2,11,37.6,0,2490,1785,47,4.1,141.175,273
2012,2,5.46,19.3,0,2490,1895,138,1,144.3,186
2012,2,12.21,43.7,0,2490,1915,52,-8.1,143.375,65
2012,2,8,7.6,0,2490,1745,186,4.1,141.175,273
2012,2,9.86,39.8,1,3310,2235,39,0.4,142.9,143
2012,2,8.1,11.6,0,3950,2245,13,5.1,141.275,4656
2012,3,10.35,7.7,0,650,1120,73,8.6,154.325,3774
2012,3,15.57,24.6,0,650,1040,21,8.6,152.125,273
2012,3,16.49,43.6,0,650,1040,41,4,156.9,158
2012,3,12.65,21.9,0,650,1010,129,9.3,152.1,251
2012,3,12.19,9.3,0,650,920,158,8.3,153.625,1448
2012,3,15.28,41.2,0,650,1040,88,8.5,154.15,322
2012,3,15.15,27.5,0,650,1040,86,7.6,150.175,354
2012,3,12.74,17.8,0,650,1040,33,6.1,154.825,256
2012,3,11.31,19.9,0,650,1150,116,10.4,156.575,487
2012,3,13.78,7.3,0,650,1000,156,9.5,152.775,187
2012,3,16.17,42.2,0,650,1030,159,9.3,152.1,251
2012,3,17.28,10.9,0,650,1080,63,10.7,153.4,245
2012,3,23.14,18.7,0,650,1080,68,9.3,152.1,251
2012,3,11,37.1,0,650,1020,142,7.6,150.175,354
2012,3,16.14,21.1,0,980,1135,144,4,156.9,158
2012,3,11.5,10.1,0,980,1115,114,9.5,152.775,187
2012,3,24.22,242.2,0,990,1185,10,9.3,152.1,251
2012,3,12.08,13.8,0,1240,1275,50,6.9,152.85,166
2012,3,11.5,17.6,0,1290,1365,150,9.1,152.575,4656
2012,3,13.35,21,0,1290,1335,92,8.6,152.125,273
2012,3,11.08,44.9,0,1290,1285,60,9.1,152.575,4656
2012,3,12.94,16,0,1290,1195,94,0.1,155.525,65
2012,3,14.82,46.1,0,1330,1375,53,4.7,152.85,143
2012,3,7.99,6.8,1,1330,1465,34,0.1,155.525,65
2012,3,14.65,31.1,1,1330,1485,7,4,156.9,158
2012,3,15.37,29.9,0,1330,1315,21,4,156.9,158
2012,3,13,21.2,0,1340,1265,21,8.6,152.125,273
2012,3,8.44,13.6,0,1380,1345,139,12.8,159.5,184
2012,3,12.82,35.1,0,1490,1385,55,8.7,152.975,338
2012,3,12.48,27.3,0,1490,1475,36,8.7,151.4,234
2012,3,18.72,70.6,1,1490,1535,48,2.8,154.8,122
2012,3,15.16,11.6,0,1490,1455,61,8.2,155.95,197
2012,3,12.1,32.3,0,1490,1285,204,7.6,156.5,105
2012,3,17.16,15.5,0,1490,1325,135,8.6,152.125,273
2012,3,12.28,26.4,0,1490,1595,46,10.7,155.825,1027
2012,3,10.8,8.1,0,1490,1465,138,6.1,154.825,256
2012,3,15,23.1,1,1490,1515,148,1.9,154.8,85
2012,3,11.38,22.2,0,1490,1355,174,9.1,153.45,671
2012,3,19.72,14.2,1,1490,1555,45,7.4,155.475,378
2012,3,14.89,16.2,1,1490,1380,20,8.9,151.05,536
2012,3,10.14,6,0,1490,1215,143,4.5,153.275,320
2012,3,13.47,46.5,0,1490,1315,136,8.6,152.125,273
2012,3,10.75,28.8,0,1490,1415,85,8.6,154.325,3774
2012,3,35.88,35.4,0,1490,1675,35,8.6,152.125,273
2012,3,9.26,8.4,0,1490,1385,37,8.7,151.4,234
2012,3,20.22,31.1,1,1790,1625,9,3.3,153.175,91
2012,3,12.49,50.1,0,1790,1785,51,7,153.75,277
2012,3,7.7,12,0,1790,1685,72,8.8,156.975,6069
2012,3,17.13,9.5,1,1790,1625,27,5.3,154.625,186
2012,3,22.8,39.6,1,1790,1585,20,10.7,155.825,1027
2012,3,14.1,32,0,1790,1685,51,9.1,153.45,671
2012,3,20.04,24,1,1790,1655,24,9.5,152.775,187
2012,3,19.76,8,1,1790,1635,25,9.1,153.45,671
2012,3,7.36,16.6,0,1990,1470,182,4.7,152.85,143
2012,3,9.87,38,0,1990,2070,67,8.6,152.125,273
2012,3,10.67,20,0,1990,1685,131,0.1,155.525,65
2012,3,7.99,24.7,0,1990,2140,77,6.9,152.85,166
2012,3,6.3,11.1,0,1990,1645,142,-1.3,155.525,65
2012,3,10.71,28.1,0,1990,1675,48,1.9,154.8,85
2012,3,5.97,2.3,0,1990,1695,46,9.1,153.45,671
2012,3,11.45,30.5,0,2250,1655,153,1.9,154.8,85
2012,3,7.16,15.3,0,2250,2035,100,8.6,152.125,273
2012,3,14.52,11.2,1,2360,2370,29,8.8,156.975,6069
2012,3,10,23.8,1,2360,2365,41,8.5,154.15,322
2012,3,8.71,18.9,0,2360,1795,64,6.1,154.825,256
2012,3,11.58,17.4,0,2360,2035,102,9.1,153.45,671
2012,3,15.27,34.6,1,2360,1865,12,8.7,151.4,234
2012,3,7.56,29.6,1,2360,1845,25,9.1,153.45,671
2012,3,8.1,12.9,0,2490,1935,90,2.8,154.8,122
2012,3,5.79,12.5,0,2490,1755,154,7.4,151.175,1923
2012,3,10.22,71.1,0,2690,2125,109,10.4,156.575,487
2012,3,7.6,23.9,0,3490,1925,76,9.1,152.575,4656
2012,4,3.8,2.714285714,0,650,1000,75,15,154.925,536
2012,4,10.7,85.6,0,650,1190,136,15.2,156.6,251
2012,4,14.06779661,11.85714286,0,650,1080,95,15.2,156.8,671
2012,4,11.71428571,9.761904762,0,650,1200,100,14.8,158.8,487
2012,4,17.94594595,19.52941176,0,650,1120,25,7,158.4,65
2012,4,13.20158103,12.84615385,0,650,1060,35,5.1,158.4,65
2012,4,16.60305344,25.58823529,0,650,1120,43,12,157.15,256
2012,4,11.39784946,16.73684211,0,650,1060,55,13.9,160.05,105
2012,4,13.72727273,15.1,0,650,1200,70,14,154.325,1213
2012,4,12.54545455,7.666666667,0,650,1050,148,14.2,156.7,1448
2012,4,8.234234234,10.54615385,0,650,1220,83,10.8,160,158
2012,4,5.930232558,11.76923077,0,650,1060,51,12.2,155.675,313
2012,4,13.13492063,12.73076923,0,990,1265,44,14.8,153.875,273
2012,4,12.5212766,18.58421053,0,990,1175,128,14.8,153.875,273
2012,4,17.14705882,27.76190476,0,990,1255,20,14.8,157.475,234
2012,4,15.89655172,20.95454545,0,990,1175,46,15,156.225,338
2012,4,17.35849057,13.14285714,0,1240,1275,48,15.2,161.575,188
2012,4,12.13,51.98571429,0,1290,1365,10,14.8,157.475,234
2012,4,3.722222222,25.52380952,0,1290,1295,45,16.2,159.425,1027
2012,4,11.03333333,2.06875,0,1290,1285,73,13.4,154,1923
2012,4,11.14832536,15.53333333,0,1320,1275,125,13.9,157.375,166
2012,4,18,19.2,1,1330,1475,7,13.4,158.475,378
2012,4,29.42857143,20.6,1,1330,1405,6,14.5,158.5,6069
2012,4,15.17647059,67.57142857,0,1330,1365,24,9.8,156.475,320
2012,4,24.03846154,18.75,1,1330,1465,21,13.9,160.05,105
2012,4,4.965442765,32.84285714,0,1330,1155,175,5.4,158.4,65
2012,4,7.934020619,9.866666667,0,1330,1285,43,14.8,153.875,273
2012,4,13.75,13.0952381,1,1330,1545,29,14,159.275,197
2012,4,14.83870968,33.22222222,0,1340,1365,61,12,157.15,256
2012,4,9.139784946,18.21428571,0,1340,1200,142,14.2,156.7,1448
2012,4,14.35897436,28,0,1340,1275,53,15,154.925,536
2012,4,14.22327044,23.80526316,0,1380,1335,82,14.8,157.475,234
2012,4,9.697916667,3.879166667,0,1490,1325,97,5.4,158.4,65
2012,4,12.25225225,25.5,0,1490,1725,73,11.2,156.725,186
2012,4,14.12926829,27.58571429,0,1490,1445,83,14.5,158.5,6069
2012,4,9.583333333,9.684210526,0,1490,1505,26,5.9,158.4,65
2012,4,21.7173913,34.44827586,1,1490,1535,10,15.2,161.575,188
2012,4,8.487179487,60.18181818,0,1490,1385,69,13.9,160.05,105
2012,4,21.45631068,52,1,1490,1545,99,13.9,160.05,105
2012,4,24.73214286,43.73684211,1,1490,1535,28,15.8,154.1,105
2012,4,13.99210526,31.27647059,0,1490,1555,41,13.9,160.05,105
2012,4,14,11.03030303,0,1490,1385,49,14.2,156.7,1448
2012,4,20.32993197,25.98695652,1,1490,1535,47,15.2,156.8,671
2012,4,16.47368421,52.16666667,0,1490,1365,152,15.2,161.575,188
2012,4,12.44047619,11,0,1490,1375,30,14,155.825,3774
2012,4,21.51662404,46.73888889,1,1490,1495,136,7,158.4,65
2012,4,9.134110787,31.33,0,1490,1385,106,7,158.4,65
2012,4,12.76872964,19.6,0,1490,1425,82,14,159.275,197
2012,4,10.6122449,41.6,0,1570,1275,204,14.5,158.5,6069
2012,4,13.66938776,19.7,0,1580,1335,62,14.8,153.875,273
2012,4,6.333333333,13.15384615,0,1660,1415,102,11.2,156.725,186
2012,4,10.84491979,10.14,0,1760,1425,140,14,159.275,197
2012,4,11.78644764,38.26666667,0,1760,1465,146,15,156.225,338
2012,4,11.15812918,45.54545455,0,1790,1815,13,14.8,158.8,487
2012,4,16.19318182,25.90909091,1,1790,1625,20,7.2,156.8,140
2012,4,15.90517241,21.70588235,1,1790,1665,19,15.3,158.45,212
2012,4,19.42857143,16.19047619,1,1790,1625,10,15.2,156.6,251
2012,4,21.39473684,90.33333333,1,1790,1665,27,14.2,156.7,1448
2012,4,14.97029703,94.5,0,1790,1785,90,12.7,157.55,277
2012,4,22.9098966,73.85714286,1,1790,1625,16,14.2,156.7,1448
2012,4,13.875,43.81578947,0,1790,1445,86,14,155.825,3774
2012,4,11.84971098,9.761904762,1,1790,1635,31,13.2,157.25,354
2012,4,25.1641791,60.21428571,1,1790,1625,10,12,157.15,256
2012,4,18.94690265,26.7625,0,1830,1615,163,10.9,157.525,143
2012,4,7,30.31,0,1970,1910,185,15,156.225,338
2012,4,8.553191489,33.5,0,1970,1920,165,14.8,153.875,273
2012,4,10.85271318,6.666666667,0,1970,1930,138,15.2,156.475,4656
2012,4,9.064039409,122.6666667,0,1980,2120,42,12.7,156.275,316
2012,4,10.12016293,33.12666667,0,1980,1560,32,13.9,160.05,105
2012,4,10.05434783,16.32352941,0,1990,1485,187,11.2,156.725,186
2012,4,11.89616253,21.95833333,0,1990,1540,16,12.2,155.675,313
2012,4,6.576197388,21.57619048,0,1990,2020,146,7.2,156.8,140
2012,4,9.29787234,10.4047619,0,1990,1575,133,14.8,153.875,273
2012,4,8.2,123,1,2360,2450,54,5.4,158.4,65
2012,4,5.531914894,7.647058824,0,2480,2420,47,16.2,159.425,1027
2012,4,12.5483871,18.52380952,0,2490,1755,156,5.4,158.4,65
2012,4,16.25,17.72727273,0,2520,1895,71,12,157.15,256
2012,4,8.685064935,59.44444444,0,2990,1915,136,14,155.825,3774
2012,4,6.431818182,35.375,0,3370,2390,150,15.2,156.8,671
2012,4,9.301886792,82.16666667,0,3450,2425,15,12,157.15,256
2012,4,7.40990991,15.66666667,0,3490,1945,80,13.4,154,1923
2012,4,7.962085308,8,1,4960,2600,48,12.2,155.675,313
2012,5,11.01626016,12.9047619,0,650,1150,122,19.1,152.34,251
2012,5,15.35078534,26.65454545,0,650,1060,88,15.6,153.66,158
2012,5,11.15384615,1.45,0,650,1000,98,19.2,147.68,1213
2012,5,23,21.9047619,0,650,920,44,18.2,149.76,316
2012,5,12.00803213,14.23809524,0,650,1000,179,19.1,152.34,251
2012,5,13.65680473,28.85,0,650,1210,28,10.8,149.12,65
2012,5,13.2173913,14.47619048,0,650,1070,36,20.2,151.86,105
