year,num,prefecture,pop.1000,GRP.mill,goods,ton
2010,31,Tottori,589,1837929,chemical,2274018
2010,31,Tottori,589,1837929,Smachine,1318679
2010,31,Tottori,589,1837929,miscind,610170
2010,31,Tottori,589,1837929,special,432425
2010,31,Tottori,589,1837929,total,8031932
2010,32,Shimane,717,2326852,agriculture,270555
2010,32,Shimane,717,2326852,wood,124270
2010,32,Shimane,717,2326852,mine,6707801
2010,32,Shimane,717,2326852,machine,750280
2010,32,Shimane,717,2326852,chemical,3662258
2010,32,Shimane,717,2326852,Smachine,576308
2010,32,Shimane,717,2326852,miscind,467760
2010,32,Shimane,717,2326852,special,419685
2010,32,Shimane,717,2326852,total,12978917
2010,33,Okayama,1945,7144667,agriculture,3070444
2010,33,Okayama,1945,7144667,wood,810078
2010,33,Okayama,1945,7144667,mine,21342474
2010,33,Okayama,1945,7144667,machine,15452624
2010,33,Okayama,1945,7144667,chemical,32868353
2010,33,Okayama,1945,7144667,Smachine,4279338
2010,33,Okayama,1945,7144667,miscind,2501132
2010,33,Okayama,1945,7144667,special,6439564
2010,33,Okayama,1945,7144667,total,86764007
2010,34,Hiroshima,2861,10555529,agriculture,2659499
2010,34,Hiroshima,2861,10555529,wood,1156229
2010,34,Hiroshima,2861,10555529,mine,8649930
2010,34,Hiroshima,2861,10555529,machine,27827587
2010,34,Hiroshima,2861,10555529,chemical,13643568
2010,34,Hiroshima,2861,10555529,Smachine,6272266
2010,34,Hiroshima,2861,10555529,miscind,2229108
2010,34,Hiroshima,2861,10555529,special,2603373
2010,34,Hiroshima,2861,10555529,total,65041560
2010,35,Yamaguchi,1451,5544566,agriculture,1380233
2010,35,Yamaguchi,1451,5544566,wood,550292
2010,35,Yamaguchi,1451,5544566,mine,21145692
2010,35,Yamaguchi,1451,5544566,machine,9876941
2010,35,Yamaguchi,1451,5544566,chemical,37255595
2010,35,Yamaguchi,1451,5544566,Smachine,1855103
2010,35,Yamaguchi,1451,5544566,miscind,991998
2010,35,Yamaguchi,1451,5544566,special,2984555
2010,35,Yamaguchi,1451,5544566,total,76040409
2010,36,Tokushima,785,2748416,agriculture,721101
2010,36,Tokushima,785,2748416,wood,52361
2010,36,Tokushima,785,2748416,mine,2651504
2010,36,Tokushima,785,2748416,machine,834368
2010,36,Tokushima,785,2748416,chemical,4312864
2010,36,Tokushima,785,2748416,Smachine,2056335
2010,36,Tokushima,785,2748416,miscind,1373104
2010,36,Tokushima,785,2748416,special,620907
2010,36,Tokushima,785,2748416,total,12622544
2010,37,Kagawa,996,3680639,agriculture,1193401
2010,37,Kagawa,996,3680639,wood,251677
2010,37,Kagawa,996,3680639,mine,8325409
2010,37,Kagawa,996,3680639,machine,3455435
2010,37,Kagawa,996,3680639,chemical,16365749
2010,37,Kagawa,996,3680639,Smachine,2033182
2010,37,Kagawa,996,3680639,miscind,1093973
2010,37,Kagawa,996,3680639,special,2022711
2010,37,Kagawa,996,3680639,total,34741537
2010,38,Ehime,1431,4659125,agriculture,1120975
2010,38,Ehime,1431,4659125,wood,535572
2010,38,Ehime,1431,4659125,mine,7063685
2010,38,Ehime,1431,4659125,machine,4466367
2010,38,Ehime,1431,4659125,chemical,15895339
2010,38,Ehime,1431,4659125,Smachine,6469821
2010,38,Ehime,1431,4659125,miscind,1032965
2010,38,Ehime,1431,4659125,special,1871118
2010,38,Ehime,1431,4659125,total,38455842
2010,39,Kouchi,764,2214252,agriculture,702228
2010,39,Kouchi,764,2214252,wood,164171
2010,39,Kouchi,764,2214252,mine,15331336
2010,39,Kouchi,764,2214252,machine,733442
2010,39,Kouchi,764,2214252,chemical,7957844
2010,39,Kouchi,764,2214252,Smachine,797750
2010,39,Kouchi,764,2214252,miscind,170182
2010,39,Kouchi,764,2214252,special,182650
2010,39,Kouchi,764,2214252,total,26039603
2010,40,Fukuoka,5072,17491962,agriculture,7224795
2010,40,Fukuoka,5072,17491962,wood,626927
2010,40,Fukuoka,5072,17491962,mine,18864029
2010,40,Fukuoka,5072,17491962,machine,20155832
2010,40,Fukuoka,5072,17491962,chemical,44428230
2010,40,Fukuoka,5072,17491962,Smachine,9381109
2010,40,Fukuoka,5072,17491962,miscind,5727030
2010,40,Fukuoka,5072,17491962,special,5661782
2010,40,Fukuoka,5072,17491962,total,112069734
2010,41,Saga,850,2663545,agriculture,1494011
2010,41,Saga,850,2663545,wood,180647
2010,41,Saga,850,2663545,mine,1808801
2010,41,Saga,850,2663545,machine,1732218
2010,41,Saga,850,2663545,chemical,4024439
2010,41,Saga,850,2663545,Smachine,3114613
2010,41,Saga,850,2663545,miscind,2037043
2010,41,Saga,850,2663545,special,793824
2010,41,Saga,850,2663545,total,15185596
2010,42,Nagasaki,1427,4297381,agriculture,1275742
2010,42,Nagasaki,1427,4297381,wood,158328
2010,42,Nagasaki,1427,4297381,mine,5955548
2010,42,Nagasaki,1427,4297381,machine,2578796
2010,42,Nagasaki,1427,4297381,chemical,4447436
2010,42,Nagasaki,1427,4297381,Smachine,1026417
2010,42,Nagasaki,1427,4297381,miscind,189748
2010,42,Nagasaki,1427,4297381,special,1139224
2010,42,Nagasaki,1427,4297381,total,16771239
2010,43,Kumamoto,1817,5366700,agriculture,1866018
2010,43,Kumamoto,1817,5366700,wood,386819
2010,43,Kumamoto,1817,5366700,mine,8133254
2010,43,Kumamoto,1817,5366700,machine,3192049
2010,43,Kumamoto,1817,5366700,chemical,8413512
2010,43,Kumamoto,1817,5366700,Smachine,2657347
2010,43,Kumamoto,1817,5366700,miscind,708090
2010,43,Kumamoto,1817,5366700,special,1806315
2010,43,Kumamoto,1817,5366700,total,27163404
2010,44,Ooita,1197,3994123,agriculture,562774
2010,44,Ooita,1197,3994123,wood,364548
2010,44,Ooita,1197,3994123,mine,12659196
2010,44,Ooita,1197,3994123,machine,10081133
2010,44,Ooita,1197,3994123,chemical,24757744
2010,44,Ooita,1197,3994123,Smachine,1898472
2010,44,Ooita,1197,3994123,miscind,262520
2010,44,Ooita,1197,3994123,special,4612260
2010,44,Ooita,1197,3994123,total,55198647
2010,45,Miyazaki,1135,3464883,agriculture,1390675
2010,45,Miyazaki,1135,3464883,wood,564158
2010,45,Miyazaki,1135,3464883,mine,4205433
2010,45,Miyazaki,1135,3464883,machine,1115006
2010,45,Miyazaki,1135,3464883,chemical,5564753
2010,45,Miyazaki,1135,3464883,Smachine,1964448
2010,45,Miyazaki,1135,3464883,miscind,526636
2010,45,Miyazaki,1135,3464883,special,2070324
2010,45,Miyazaki,1135,3464883,total,17401433
2010,46,Kagoshima,1706,5348792,agriculture,6417234
2010,46,Kagoshima,1706,5348792,wood,130718
2010,46,Kagoshima,1706,5348792,mine,7598263
2010,46,Kagoshima,1706,5348792,machine,2343896
2010,46,Kagoshima,1706,5348792,chemical,5930900
2010,46,Kagoshima,1706,5348792,Smachine,2293778
2010,46,Kagoshima,1706,5348792,miscind,528195
2010,46,Kagoshima,1706,5348792,special,6321045
2010,46,Kagoshima,1706,5348792,total,31564029
2010,47,Okinawa,1393,3691823,agriculture,725146
2010,47,Okinawa,1393,3691823,wood,10991
2010,47,Okinawa,1393,3691823,mine,6050858
2010,47,Okinawa,1393,3691823,machine,1134884
2010,47,Okinawa,1393,3691823,chemical,10539924
2010,47,Okinawa,1393,3691823,Smachine,1776139
2010,47,Okinawa,1393,3691823,miscind,308130
2010,47,Okinawa,1393,3691823,special,660183
2010,47,Okinawa,1393,3691823,total,21206255
2015,1,Hokkaido,5382,18484615,agriculture,12188386
2015,1,Hokkaido,5382,18484615,wood,797494
2015,1,Hokkaido,5382,18484615,mine,45767693
2015,1,Hokkaido,5382,18484615,machine,7723757
2015,1,Hokkaido,5382,18484615,chemical,37454832
2015,1,Hokkaido,5382,18484615,Smachine,11821721
2015,1,Hokkaido,5382,18484615,miscind,2582484
2015,1,Hokkaido,5382,18484615,special,6133149
2015,1,Hokkaido,5382,18484615,total,124469516
2015,2,Aomori,1308,4427910,agriculture,2929534
2015,2,Aomori,1308,4427910,wood,917500
2015,2,Aomori,1308,4427910,mine,12753403
2015,2,Aomori,1308,4427910,machine,1912968
2015,2,Aomori,1308,4427910,chemical,5097215
2015,2,Aomori,1308,4427910,Smachine,1622029
2015,2,Aomori,1308,4427910,miscind,689143
2015,2,Aomori,1308,4427910,special,4028770
2015,2,Aomori,1308,4427910,total,29950562
2015,3,Iwate,1280,4647038,agriculture,1472170
2015,3,Iwate,1280,4647038,wood,482637
2015,3,Iwate,1280,4647038,mine,14135837
2015,3,Iwate,1280,4647038,machine,2343296
2015,3,Iwate,1280,4647038,chemical,9893201
2015,3,Iwate,1280,4647038,Smachine,1162904
2015,3,Iwate,1280,4647038,miscind,546957
2015,3,Iwate,1280,4647038,special,1209265
2015,3,Iwate,1280,4647038,total,31246267
2015,4,Miyagi,2334,8895851,agriculture,2452522
2015,4,Miyagi,2334,8895851,wood,796310
2015,4,Miyagi,2334,8895851,mine,12051468
2015,4,Miyagi,2334,8895851,machine,13026262
2015,4,Miyagi,2334,8895851,chemical,18070440
2015,4,Miyagi,2334,8895851,Smachine,5507197
2015,4,Miyagi,2334,8895851,miscind,1234360
2015,4,Miyagi,2334,8895851,special,2789345
2015,4,Miyagi,2334,8895851,total,55927904
2015,5,Akita,1023,3458566,agriculture,740697
2015,5,Akita,1023,3458566,wood,302720
2015,5,Akita,1023,3458566,mine,5256099
2015,5,Akita,1023,3458566,machine,895460
2015,5,Akita,1023,3458566,chemical,4679067
2015,5,Akita,1023,3458566,Smachine,1115680
2015,5,Akita,1023,3458566,miscind,525424
2015,5,Akita,1023,3458566,special,557695
2015,5,Akita,1023,3458566,total,14072842
2015,6,Yamagata,1124,3754564,agriculture,721882
2015,6,Yamagata,1124,3754564,wood,276573
2015,6,Yamagata,1124,3754564,mine,2763578
2015,6,Yamagata,1124,3754564,machine,1114095
2015,6,Yamagata,1124,3754564,chemical,6323119
2015,6,Yamagata,1124,3754564,Smachine,1661610
2015,6,Yamagata,1124,3754564,miscind,338866
2015,6,Yamagata,1124,3754564,special,761987
2015,6,Yamagata,1124,3754564,total,13961710
2015,7,Fukushima,1914,7399862,agriculture,1306678
2015,7,Fukushima,1914,7399862,wood,418230
2015,7,Fukushima,1914,7399862,mine,18845419
2015,7,Fukushima,1914,7399862,machine,3457613
2015,7,Fukushima,1914,7399862,chemical,13349676
2015,7,Fukushima,1914,7399862,Smachine,3388610
2015,7,Fukushima,1914,7399862,miscind,2397271
2015,7,Fukushima,1914,7399862,special,1261557
2015,7,Fukushima,1914,7399862,total,44425054
2015,8,Ibaraki,2917,11612394,agriculture,6910638
2015,8,Ibaraki,2917,11612394,wood,407392
2015,8,Ibaraki,2917,11612394,mine,20849176
2015,8,Ibaraki,2917,11612394,machine,16714240
2015,8,Ibaraki,2917,11612394,chemical,31081057
2015,8,Ibaraki,2917,11612394,Smachine,6229687
2015,8,Ibaraki,2917,11612394,miscind,1809925
2015,8,Ibaraki,2917,11612394,special,14680610
2015,8,Ibaraki,2917,11612394,total,98682725
2015,9,Tochigi,1974,8182902,agriculture,1147639
2015,9,Tochigi,1974,8182902,wood,434399
2015,9,Tochigi,1974,8182902,mine,23849457
2015,9,Tochigi,1974,8182902,machine,7668530
2015,9,Tochigi,1974,8182902,chemical,10189249
2015,9,Tochigi,1974,8182902,Smachine,3664191
2015,9,Tochigi,1974,8182902,miscind,2732017
2015,9,Tochigi,1974,8182902,special,1209745
2015,9,Tochigi,1974,8182902,total,50895227
2015,10,Gunma,1973,8005480,agriculture,1655873
2015,10,Gunma,1973,8005480,wood,302030
2015,10,Gunma,1973,8005480,mine,7120913
2015,10,Gunma,1973,8005480,machine,8497102
2015,10,Gunma,1973,8005480,chemical,10726253
2015,10,Gunma,1973,8005480,Smachine,7087932
2015,10,Gunma,1973,8005480,miscind,1766746
2015,10,Gunma,1973,8005480,special,2193443
2015,10,Gunma,1973,8005480,total,39350292
2015,11,Saitama,7267,20914429,agriculture,3986545
2015,11,Saitama,7267,20914429,wood,1060390
2015,11,Saitama,7267,20914429,mine,14468342
2015,11,Saitama,7267,20914429,machine,10329471
2015,11,Saitama,7267,20914429,chemical,32899214
2015,11,Saitama,7267,20914429,Smachine,11864967
2015,11,Saitama,7267,20914429,miscind,6029582
2015,11,Saitama,7267,20914429,special,4113025
2015,11,Saitama,7267,20914429,total,84751536
2015,12,Chiba,6223,20044937,agriculture,4588249
2015,12,Chiba,6223,20044937,wood,280839
2015,12,Chiba,6223,20044937,mine,14627992
2015,12,Chiba,6223,20044937,machine,28255565
2015,12,Chiba,6223,20044937,chemical,93126549
2015,12,Chiba,6223,20044937,Smachine,8057092
2015,12,Chiba,6223,20044937,miscind,1541319
2015,12,Chiba,6223,20044937,special,7332287
2015,12,Chiba,6223,20044937,total,157809892
2015,13,Tokyo,13515,94902086,agriculture,12835588
2015,13,Tokyo,13515,94902086,wood,1301967
2015,13,Tokyo,13515,94902086,mine,8456317
2015,13,Tokyo,13515,94902086,machine,14495312
2015,13,Tokyo,13515,94902086,chemical,18903715
2015,13,Tokyo,13515,94902086,Smachine,22604346
2015,13,Tokyo,13515,94902086,miscind,7125690
2015,13,Tokyo,13515,94902086,special,8982082
2015,13,Tokyo,13515,94902086,total,94705017
2015,14,Kanagawa,9126,30322048,agriculture,9576216
2015,14,Kanagawa,9126,30322048,wood,144157
2015,14,Kanagawa,9126,30322048,mine,8625906
2015,14,Kanagawa,9126,30322048,machine,20744845
2015,14,Kanagawa,9126,30322048,chemical,76009735
2015,14,Kanagawa,9126,30322048,Smachine,12408809
2015,14,Kanagawa,9126,30322048,miscind,10172401
2015,14,Kanagawa,9126,30322048,special,5899674
2015,14,Kanagawa,9126,30322048,total,143581743
2015,15,Niigata,2304,8699072,agriculture,1929009
2015,15,Niigata,2304,8699072,wood,2011009
2015,15,Niigata,2304,8699072,mine,15036849
2015,15,Niigata,2304,8699072,machine,7014385
2015,15,Niigata,2304,8699072,chemical,13428453
2015,15,Niigata,2304,8699072,Smachine,6855998
2015,15,Niigata,2304,8699072,miscind,2075972
2015,15,Niigata,2304,8699072,special,1467039
2015,15,Niigata,2304,8699072,total,49818714
2015,16,Toyama,1066,4452554,agriculture,882296
2015,16,Toyama,1066,4452554,wood,382941
2015,16,Toyama,1066,4452554,mine,3308736
2015,16,Toyama,1066,4452554,machine,5525014
2015,16,Toyama,1066,4452554,chemical,11678245
2015,16,Toyama,1066,4452554,Smachine,2307453
2015,16,Toyama,1066,4452554,miscind,478377
2015,16,Toyama,1066,4452554,special,518842
2015,16,Toyama,1066,4452554,total,25081904
2015,17,Ishikawa,1154,4588046,agriculture,956053
2015,17,Ishikawa,1154,4588046,wood,144181
2015,17,Ishikawa,1154,4588046,mine,6014558
2015,17,Ishikawa,1154,4588046,machine,2227115
2015,17,Ishikawa,1154,4588046,chemical,3810119
2015,17,Ishikawa,1154,4588046,Smachine,1991078
2015,17,Ishikawa,1154,4588046,miscind,904203
2015,17,Ishikawa,1154,4588046,special,627683
2015,17,Ishikawa,1154,4588046,total,16674990
2015,18,Fukui,787,3129992,agriculture,262210
2015,18,Fukui,787,3129992,wood,121843
2015,18,Fukui,787,3129992,mine,3231187
2015,18,Fukui,787,3129992,machine,1666965
2015,18,Fukui,787,3129992,chemical,4789893
2015,18,Fukui,787,3129992,Smachine,1054568
2015,18,Fukui,787,3129992,miscind,448019
2015,18,Fukui,787,3129992,special,433089
2015,18,Fukui,787,3129992,total,12007774
2015,19,Yamanashi,835,3118690,agriculture,473209
2015,19,Yamanashi,835,3118690,wood,749930
2015,19,Yamanashi,835,3118690,mine,5235997
2015,19,Yamanashi,835,3118690,machine,1235983
2015,19,Yamanashi,835,3118690,chemical,2533019
2015,19,Yamanashi,835,3118690,Smachine,1646007
2015,19,Yamanashi,835,3118690,miscind,247731
2015,19,Yamanashi,835,3118690,special,437942
2015,19,Yamanashi,835,3118690,total,12559818
2015,20,Nagano,2099,7886952,agriculture,1788272
2015,20,Nagano,2099,7886952,wood,722277
2015,20,Nagano,2099,7886952,mine,10956398
2015,20,Nagano,2099,7886952,machine,4678663
2015,20,Nagano,2099,7886952,chemical,4998047
2015,20,Nagano,2099,7886952,Smachine,3960470
2015,20,Nagano,2099,7886952,miscind,1515913
2015,20,Nagano,2099,7886952,special,540144
2015,20,Nagano,2099,7886952,total,29160184
2015,21,Gifu,2032,7208829,agriculture,741505
2015,21,Gifu,2032,7208829,wood,323140
2015,21,Gifu,2032,7208829,mine,25151447
2015,21,Gifu,2032,7208829,machine,4430279
2015,21,Gifu,2032,7208829,chemical,10811310
2015,21,Gifu,2032,7208829,Smachine,3960321
2015,21,Gifu,2032,7208829,miscind,1234313
2015,21,Gifu,2032,7208829,special,1956104
2015,21,Gifu,2032,7208829,total,48608419
2015,22,Shizuoka,3700,15442514,agriculture,5233122
2015,22,Shizuoka,3700,15442514,wood,1139679
2015,22,Shizuoka,3700,15442514,mine,9870393
2015,22,Shizuoka,3700,15442514,machine,13182261
2015,22,Shizuoka,3700,15442514,chemical,17169378
2015,22,Shizuoka,3700,15442514,Smachine,16637305
2015,22,Shizuoka,3700,15442514,miscind,3629011
2015,22,Shizuoka,3700,15442514,special,7462137
2015,22,Shizuoka,3700,15442514,total,74323286
2015,23,Aichi,7483,35990293,agriculture,9088984
2015,23,Aichi,7483,35990293,wood,5305774
2015,23,Aichi,7483,35990293,mine,17824195
2015,23,Aichi,7483,35990293,machine,61901368
2015,23,Aichi,7483,35990293,chemical,57648231
2015,23,Aichi,7483,35990293,Smachine,13837574
2015,23,Aichi,7483,35990293,miscind,9104006
2015,23,Aichi,7483,35990293,special,15454985
2015,23,Aichi,7483,35990293,total,190165117
2015,24,Mie,1816,7656376,agriculture,1705077
2015,24,Mie,1816,7656376,wood,3021225
2015,24,Mie,1816,7656376,mine,14564934
2015,24,Mie,1816,7656376,machine,6249179
2015,24,Mie,1816,7656376,chemical,39248240
2015,24,Mie,1816,7656376,Smachine,2455046
2015,24,Mie,1816,7656376,miscind,1947821
2015,24,Mie,1816,7656376,special,1172229
2015,24,Mie,1816,7656376,total,70363751
2015,25,Shiga,1413,5845873,agriculture,698423
2015,25,Shiga,1413,5845873,wood,55340
2015,25,Shiga,1413,5845873,mine,1670579
2015,25,Shiga,1413,5845873,machine,5457155
2015,25,Shiga,1413,5845873,chemical,16247973
2015,25,Shiga,1413,5845873,Smachine,2305981
2015,25,Shiga,1413,5845873,miscind,955390
2015,25,Shiga,1413,5845873,special,968934
2015,25,Shiga,1413,5845873,total,28359775
2015,26,Kyoto,2610,10053754,agriculture,2293572
2015,26,Kyoto,2610,10053754,wood,283866
2015,26,Kyoto,2610,10053754,mine,5498935
2015,26,Kyoto,2610,10053754,machine,3173647
2015,26,Kyoto,2610,10053754,chemical,6356652
2015,26,Kyoto,2610,10053754,Smachine,4030056
2015,26,Kyoto,2610,10053754,miscind,1709957
2015,26,Kyoto,2610,10053754,special,1106526
2015,26,Kyoto,2610,10053754,total,24453211
2015,27,Osaka,8839,37933987,agriculture,9298753
2015,27,Osaka,8839,37933987,wood,2402184
2015,27,Osaka,8839,37933987,mine,5842552
2015,27,Osaka,8839,37933987,machine,39785550
2015,27,Osaka,8839,37933987,chemical,49006530
2015,27,Osaka,8839,37933987,Smachine,14321836
2015,27,Osaka,8839,37933987,miscind,7225467
2015,27,Osaka,8839,37933987,special,5970278
2015,27,Osaka,8839,37933987,total,133853150
2015,28,Hyougo,5535,19788071,agriculture,8365595
2015,28,Hyougo,5535,19788071,wood,1444424
2015,28,Hyougo,5535,19788071,mine,13609257
2015,28,Hyougo,5535,19788071,machine,26670128
2015,28,Hyougo,5535,19788071,chemical,32014511
2015,28,Hyougo,5535,19788071,Smachine,13699598
2015,28,Hyougo,5535,19788071,miscind,6081645
2015,28,Hyougo,5535,19788071,special,9921524
2015,28,Hyougo,5535,19788071,total,111806682
2015,29,Nara,1364,3540714,agriculture,490238
2015,29,Nara,1364,3540714,wood,375767
2015,29,Nara,1364,3540714,mine,984920
2015,29,Nara,1364,3540714,machine,1386891
2015,29,Nara,1364,3540714,chemical,3446911
2015,29,Nara,1364,3540714,Smachine,898608
2015,29,Nara,1364,3540714,miscind,951464
2015,29,Nara,1364,3540714,special,410789
2015,29,Nara,1364,3540714,total,8945588
2015,30,Wakayama,964,3579029,agriculture,558022
2015,30,Wakayama,964,3579029,wood,33346
2015,30,Wakayama,964,3579029,mine,3002557
2015,30,Wakayama,964,3579029,machine,6739228
2015,30,Wakayama,964,3579029,chemical,12860439
2015,30,Wakayama,964,3579029,Smachine,1013053
2015,30,Wakayama,964,3579029,miscind,655370
2015,30,Wakayama,964,3579029,special,248696
2015,30,Wakayama,964,3579029,total,25110711
2015,31,Tottori,573,1779178,agriculture,322220
2015,31,Tottori,573,1779178,wood,128166
2015,31,Tottori,573,1779178,mine,848880
2015,31,Tottori,573,1779178,machine,444811
2015,31,Tottori,573,1779178,chemical,1853033
2015,31,Tottori,573,1779178,Smachine,1723114
2015,31,Tottori,573,1779178,miscind,642193
2015,31,Tottori,573,1779178,special,245629
2015,31,Tottori,573,1779178,total,6208046
2015,32,Shimane,694,2382265,agriculture,391014
2015,32,Shimane,694,2382265,wood,643052
2015,32,Shimane,694,2382265,mine,5490875
2015,32,Shimane,694,2382265,machine,2301858
2015,32,Shimane,694,2382265,chemical,3172636
2015,32,Shimane,694,2382265,Smachine,480451
2015,32,Shimane,694,2382265,miscind,340748
2015,32,Shimane,694,2382265,special,240417
2015,32,Shimane,694,2382265,total,13061051
2015,33,Okayama,1922,7242774,agriculture,4169087
2015,33,Okayama,1922,7242774,wood,628294
2015,33,Okayama,1922,7242774,mine,18998252
2015,33,Okayama,1922,7242774,machine,15879950
2015,33,Okayama,1922,7242774,chemical,41032433
2015,33,Okayama,1922,7242774,Smachine,3936259
2015,33,Okayama,1922,7242774,miscind,1619929
2015,33,Okayama,1922,7242774,special,6893966
2015,33,Okayama,1922,7242774,total,93158170
2015,34,Hiroshima,2844,11237887,agriculture,1938725
2015,34,Hiroshima,2844,11237887,wood,1903855
2015,34,Hiroshima,2844,11237887,mine,11340354
2015,34,Hiroshima,2844,11237887,machine,30715087
2015,34,Hiroshima,2844,11237887,chemical,11773873
2015,34,Hiroshima,2844,11237887,Smachine,4456996
2015,34,Hiroshima,2844,11237887,miscind,1220442
2015,34,Hiroshima,2844,11237887,special,8078763
2015,34,Hiroshima,2844,11237887,total,71428095
2015,35,Yamaguchi,1405,5969042,agriculture,916091
2015,35,Yamaguchi,1405,5969042,wood,254875
2015,35,Yamaguchi,1405,5969042,mine,19932083
2015,35,Yamaguchi,1405,5969042,machine,7155896
2015,35,Yamaguchi,1405,5969042,chemical,54934830
2015,35,Yamaguchi,1405,5969042,Smachine,1516969
2015,35,Yamaguchi,1405,5969042,miscind,895911
2015,35,Yamaguchi,1405,5969042,special,1414871
2015,35,Yamaguchi,1405,5969042,total,87021526
2015,36,Tokushima,756,3012328,agriculture,478207
2015,36,Tokushima,756,3012328,wood,274274
2015,36,Tokushima,756,3012328,mine,2634556
2015,36,Tokushima,756,3012328,machine,1247987
2015,36,Tokushima,756,3012328,chemical,2275768
2015,36,Tokushima,756,3012328,Smachine,1437282
2015,36,Tokushima,756,3012328,miscind,910407
2015,36,Tokushima,756,3012328,special,750033
2015,36,Tokushima,756,3012328,total,10008514
2015,37,Kagawa,976,3672273,agriculture,1221101
2015,37,Kagawa,976,3672273,wood,577753
2015,37,Kagawa,976,3672273,mine,2976416
2015,37,Kagawa,976,3672273,machine,3051085
2015,37,Kagawa,976,3672273,chemical,16494163
2015,37,Kagawa,976,3672273,Smachine,2574888
2015,37,Kagawa,976,3672273,miscind,1045474
2015,37,Kagawa,976,3672273,special,1184496
2015,37,Kagawa,976,3672273,total,29125376
2015,38,Ehime,1385,4756495,agriculture,1090420
2015,38,Ehime,1385,4756495,wood,794905
2015,38,Ehime,1385,4756495,mine,11065363
2015,38,Ehime,1385,4756495,machine,3407592
2015,38,Ehime,1385,4756495,chemical,10687036
2015,38,Ehime,1385,4756495,Smachine,6321337
2015,38,Ehime,1385,4756495,miscind,1229779
2015,38,Ehime,1385,4756495,special,1037514
2015,38,Ehime,1385,4756495,total,35633946
2015,39,Kouchi,728,2349510,agriculture,683446
2015,39,Kouchi,728,2349510,wood,321988
2015,39,Kouchi,728,2349510,mine,22257808
2015,39,Kouchi,728,2349510,machine,1148133
2015,39,Kouchi,728,2349510,chemical,7148484
2015,39,Kouchi,728,2349510,Smachine,713612
2015,39,Kouchi,728,2349510,miscind,101402
2015,39,Kouchi,728,2349510,special,200968
2015,39,Kouchi,728,2349510,total,32575841
2015,40,Fukuoka,5102,18112171,agriculture,8519246
2015,40,Fukuoka,5102,18112171,wood,878336
2015,40,Fukuoka,5102,18112171,mine,29971896
2015,40,Fukuoka,5102,18112171,machine,17018710
2015,40,Fukuoka,5102,18112171,chemical,42048675
2015,40,Fukuoka,5102,18112171,Smachine,8507105
2015,40,Fukuoka,5102,18112171,miscind,4738693
2015,40,Fukuoka,5102,18112171,special,11518934
2015,40,Fukuoka,5102,18112171,total,123201595
2015,41,Saga,833,2737221,agriculture,814529
2015,41,Saga,833,2737221,wood,273738
2015,41,Saga,833,2737221,mine,2883058
2015,41,Saga,833,2737221,machine,1483424
2015,41,Saga,833,2737221,chemical,3906391
2015,41,Saga,833,2737221,Smachine,3148839
2015,41,Saga,833,2737221,miscind,1080641
2015,41,Saga,833,2737221,special,617767
2015,41,Saga,833,2737221,total,14208387
2015,42,Nagasaki,1377,4310310,agriculture,2080683
2015,42,Nagasaki,1377,4310310,wood,359445
2015,42,Nagasaki,1377,4310310,mine,4056303
2015,42,Nagasaki,1377,4310310,machine,2115078
2015,42,Nagasaki,1377,4310310,chemical,3577888
2015,42,Nagasaki,1377,4310310,Smachine,998267
2015,42,Nagasaki,1377,4310310,miscind,450941
2015,42,Nagasaki,1377,4310310,special,396147
2015,42,Nagasaki,1377,4310310,total,14034752
2015,43,Kumamoto,1786,5599928,agriculture,1839683
2015,43,Kumamoto,1786,5599928,wood,461500
2015,43,Kumamoto,1786,5599928,mine,7681998
2015,43,Kumamoto,1786,5599928,machine,2874211
2015,43,Kumamoto,1786,5599928,chemical,5781218
2015,43,Kumamoto,1786,5599928,Smachine,2002586
2015,43,Kumamoto,1786,5599928,miscind,850103
2015,43,Kumamoto,1786,5599928,special,2152844
2015,43,Kumamoto,1786,5599928,total,23644143
2015,44,Ooita,1166,4142638,agriculture,685278
2015,44,Ooita,1166,4142638,wood,1770756
2015,44,Ooita,1166,4142638,mine,13706559
2015,44,Ooita,1166,4142638,machine,11064790
2015,44,Ooita,1166,4142638,chemical,25006927
2015,44,Ooita,1166,4142638,Smachine,1687380
2015,44,Ooita,1166,4142638,miscind,180266
2015,44,Ooita,1166,4142638,special,4397754
2015,44,Ooita,1166,4142638,total,58499710
2015,45,Miyazaki,1104,3643441,agriculture,1500698
2015,45,Miyazaki,1104,3643441,wood,657421
2015,45,Miyazaki,1104,3643441,mine,3525008
2015,45,Miyazaki,1104,3643441,machine,597605
2015,45,Miyazaki,1104,3643441,chemical,5702006
2015,45,Miyazaki,1104,3643441,Smachine,1702632
2015,45,Miyazaki,1104,3643441,miscind,947604
2015,45,Miyazaki,1104,3643441,special,2383239
2015,45,Miyazaki,1104,3643441,total,17016213
2015,46,Kagoshima,1648,5330338,agriculture,6676265
2015,46,Kagoshima,1648,5330338,wood,247527
2015,46,Kagoshima,1648,5330338,mine,9668769
2015,46,Kagoshima,1648,5330338,machine,781037
2015,46,Kagoshima,1648,5330338,chemical,4873191
2015,46,Kagoshima,1648,5330338,Smachine,2611927
2015,46,Kagoshima,1648,5330338,miscind,1684215
2015,46,Kagoshima,1648,5330338,special,6186117
2015,46,Kagoshima,1648,5330338,total,32729048
