mode,time_1ibaraki,time_2tokyo,time_3hachinohe,time_4rail,time_5seikan,cost_1ibaraki,cost_2tokyo,cost_3hachinohe,cost_4rail,cost_5seikan,w1_al1,w1_al2,w1_al3,w1_al4,w1_al5,w2_al1,w2_al2,w2_al3,w2_al4,w2_al5,w3_al1,w3_al2,w3_al3,w3_al4,w3_al5,w4_al1,w4_al2,w4_al3,w4_al4,w4_al5,goods
2,21.823,32.173,16.933,32.317,17.74,306.35,269.08,270.47,178.4,349.92,5.532866441,0,0,0,0,0,5.532866441,0,0,0,0,0,5.532866441,0,0,0,0,0,5.532866441,0,6
2,21.967,37.603,16.885,19.992,17.573,310.81,350.84,267.44,186.6,338.1,0.602059991,0,0,0,0,0,0.602059991,0,0,0,0,0,0.602059991,0,0,0,0,0,0.602059991,0,7
2,22.952,36.112,18.057,38.553,18.747,332.48,323.21,292.72,191.5,363.86,4.240299582,0,0,0,0,0,4.240299582,0,0,0,0,0,4.240299582,0,0,0,0,0,4.240299582,0,5
2,22.393,38.03,17.312,29.483,18,323.96,363.99,280.59,185.5,347.33,1.568201724,0,0,0,0,0,1.568201724,0,0,0,0,0,1.568201724,0,0,0,0,0,1.568201724,0,7
2,21.967,37.603,16.885,19.992,17.573,310.81,350.84,267.44,186.6,338.1,1.903089987,0,0,0,0,0,1.903089987,0,0,0,0,0,1.903089987,0,0,0,0,0,1.903089987,0,7
2,21.23,36.867,16.148,27.132,16.938,289.6,329.63,246.23,166,325.68,1.851258349,0,0,0,0,0,1.851258349,0,0,0,0,0,1.851258349,0,0,0,0,0,1.851258349,0,7
2,21.893,37.53,16.812,19.837,17.5,310.81,350.84,267.44,176.1,338.1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,7
2,24.087,37.548,19.377,42.323,20.067,348.01,362.21,322.15,198.3,382.81,4.301029996,0,0,0,0,0,4.301029996,0,0,0,0,0,4.301029996,0,0,0,0,0,4.301029996,0,5
2,22.918,38.555,17.837,29.435,18.527,333.76,373.79,290.39,185.5,359.47,1.568201724,0,0,0,0,0,1.568201724,0,0,0,0,0,1.568201724,0,0,0,0,0,1.568201724,0,7
2,21.768,32.233,16.878,20.227,17.683,306.35,269.08,270.47,178.4,349.92,4.876448787,0,0,0,0,0,4.876448787,0,0,0,0,0,4.876448787,0,0,0,0,0,4.876448787,0,6
2,22.193,37.502,16.722,19.943,17.352,313.35,350.32,264.98,176.1,323.17,4.633468456,0,0,0,0,0,4.633468456,0,0,0,0,0,4.633468456,0,0,0,0,0,4.633468456,0,4
2,22.545,36.308,17.378,43.053,18.168,317.05,315.51,266.62,178.4,346.07,3.380211242,0,0,0,0,0,3.380211242,0,0,0,0,0,3.380211242,0,0,0,0,0,3.380211242,0,4
2,23.302,38.938,18.22,29.33,18.91,341.87,381.9,298.5,184,363.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,22.085,32.255,17.195,47.423,18,310.23,269.08,270.47,170.9,349.92,4.582063363,0,0,0,0,0,4.582063363,0,0,0,0,0,4.582063363,0,0,0,0,0,4.582063363,0,6
2,21.48,37.117,16.398,19.985,17.088,300.2,340.23,256.83,191.9,330.23,1.414973348,0,0,0,0,0,1.414973348,0,0,0,0,0,1.414973348,0,0,0,0,0,1.414973348,0,7
2,22.993,37.158,17.38,32.37,17.877,330.49,344.91,277.46,181.4,332.59,4.068185862,0,0,0,0,0,4.068185862,0,0,0,0,0,4.068185862,0,0,0,0,0,4.068185862,0,5
2,22.605,33.507,17.568,32.537,17.56,323.16,300.21,282.7,180.3,344.04,3.698970004,0,0,0,0,0,3.698970004,0,0,0,0,0,3.698970004,0,0,0,0,0,3.698970004,0,6
2,25.538,39.467,20.642,31.533,21.465,367.93,371.27,327.48,200.2,403.41,3.776701184,0,0,0,0,0,3.776701184,0,0,0,0,0,3.776701184,0,0,0,0,0,3.776701184,0,6
2,23.463,39.1,18.382,18.958,14.562,341.19,381.22,297.82,173.1,283.6,1.568201724,0,0,0,0,0,1.568201724,0,0,0,0,0,1.568201724,0,0,0,0,0,1.568201724,0,7
2,25.748,41.385,20.667,36.225,21.488,368.17,408.2,324.8,231.7,399.04,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,7
2,21.967,37.603,16.885,19.992,17.573,310.81,350.84,267.44,186.6,338.1,2.130333768,0,0,0,0,0,2.130333768,0,0,0,0,0,2.130333768,0,0,0,0,0,2.130333768,0,7
2,21.755,37.392,16.673,19.65,17.363,304.08,344.11,260.71,176.1,334.16,0.477121255,0,0,0,0,0,0.477121255,0,0,0,0,0,0.477121255,0,0,0,0,0,0.477121255,0,7
2,23.158,38.795,18.077,29.683,18.9,331.95,371.98,288.58,189.2,361.66,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,7
2,24.987,40.623,19.905,34.897,20.595,366.09,406.12,322.72,226.8,391.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,21.96,32.907,17.07,20.633,17.06,314.88,286.34,274.43,183.7,335.77,3.698970004,0,0,0,0,0,3.698970004,0,0,0,0,0,3.698970004,0,0,0,0,0,3.698970004,0,6
2,22.13,35.698,17.42,36.443,18.21,299.23,309.35,268.85,170.9,348.3,5.169292275,0,0,0,0,0,5.169292275,0,0,0,0,0,5.169292275,0,0,0,0,0,5.169292275,0,4
2,22.577,33.308,17.422,65.38,18.227,317.05,290.01,266.62,178.4,346.07,4.470131065,0,0,0,0,0,4.470131065,0,0,0,0,0,4.470131065,0,0,0,0,0,4.470131065,0,4
2,21.708,37.345,16.627,19.785,17.315,303.89,343.92,260.52,176.1,334.02,2.6599162,0,0,0,0,0,2.6599162,0,0,0,0,0,2.6599162,0,0,0,0,0,2.6599162,0,7
2,22.16,37.797,17.078,30.51,17.192,318.85,358.88,275.48,175,318.54,1.740362689,0,0,0,0,0,1.740362689,0,0,0,0,0,1.740362689,0,0,0,0,0,1.740362689,0,7
2,22.005,37.642,16.923,19.912,17.42,310.81,350.84,267.44,176.1,322.57,2.549003262,0,0,0,0,0,2.549003262,0,0,0,0,0,2.549003262,0,0,0,0,0,2.549003262,0,7
3,22.577,35.982,17.68,18.968,18.177,325.71,320.32,289.83,174.3,344.96,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,23.768,37.7,18.555,34.667,19.245,350.65,352.8,298.41,194.5,366.06,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,23.567,36.775,18.527,27.112,19.023,340.23,334.61,300.42,185.1,355.55,1.62324929,0,0,0,0,0,1.62324929,0,0,0,0,0,1.62324929,0,0,0,0,0,1.62324929,0,7
3,22.687,38.307,16.855,29.602,15.025,329.83,371.02,279.87,183.3,302.36,3.090258053,0,0,0,0,0,3.090258053,0,0,0,0,0,3.090258053,0,0,0,0,0,3.090258053,0,7
3,25.053,38.305,19.885,45.192,20.575,379.94,369.16,320.62,201.7,385.82,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,4
3,22.875,36.035,17.978,41.697,18.648,334.75,329.67,293.04,199.4,345.25,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,4
3,25.192,39.398,19.9,19.33,13.778,371.16,383.97,323.28,153.3,274.18,1.51851394,0,0,0,0,0,1.51851394,0,0,0,0,0,1.51851394,0,0,0,0,0,1.51851394,0,5
3,21.612,36.143,16.715,31.03,17.445,299.48,317.09,261.06,190.8,341.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,23.868,37.273,18.972,29.282,19.795,346.85,341.46,310.97,191.2,384.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,21.29,37.387,16.407,31.64,17.037,294.66,351.44,265.88,167.1,323.97,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,5
3,21.92,37.09,17.023,25.822,17.712,314.77,346.1,278.72,181.4,349.38,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,7
3,23.815,38.302,18.202,34.87,18.892,357.67,373.62,308.52,187.8,373.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,22.775,35.9,17.88,28.862,18.377,327.66,318.47,289.83,198,344.96,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,7
3,23.232,37.165,17.637,32.273,18.325,337.53,347.84,287.98,186.6,358.64,1.255272505,0,0,0,0,0,1.255272505,0,0,0,0,0,1.255272505,0,0,0,0,0,1.255272505,0,4
3,22.107,36.638,17.21,24.817,17.898,317.58,335.19,279.16,181.4,349.82,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,7
3,22.357,36.563,17.065,24.72,17.755,325.84,338.65,277.96,186.7,348.62,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,5
3,22.44,37.605,17.543,39.378,18.233,327.38,358.1,294.22,184,362.38,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,4
3,21.66,37.747,16.645,19.865,17.335,308.86,352.13,266.99,181.4,337.65,0.477121255,0,0,0,0,0,0.477121255,0,0,0,0,0,0.477121255,0,0,0,0,0,0.477121255,0,7
3,26.462,39.662,21.42,42.163,22.11,392.76,387.89,354.9,251.2,423.46,0.77815125,0,0,0,0,0,0.77815125,0,0,0,0,0,0.77815125,0,0,0,0,0,0.77815125,0,4
3,22.275,37.313,17.085,23.268,17.775,318.73,349.24,276.31,195.7,338.55,1.113943352,0,0,0,0,0,1.113943352,0,0,0,0,0,1.113943352,0,0,0,0,0,1.113943352,0,7
3,22.068,37.987,16.332,20.742,17.227,308.91,355.01,252.95,201.5,332.67,2.079181246,0,0,0,0,0,2.079181246,0,0,0,0,0,2.079181246,0,0,0,0,0,2.079181246,0,7
3,22.28,35.685,17.383,18.842,18.072,318.79,313.4,282.91,174.3,356.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,25.088,40.253,20.192,41.447,21.015,357.75,388.47,324.59,202,400.52,1.041392685,0,0,0,0,0,1.041392685,0,0,0,0,0,1.041392685,0,0,0,0,0,1.041392685,0,4
3,23.495,36.703,18.455,27.158,19.125,343.44,337.82,303.63,195.6,355.84,1.176091259,0,0,0,0,0,1.176091259,0,0,0,0,0,1.176091259,0,0,0,0,0,1.176091259,0,7
3,22.212,37.382,16.783,23.343,17.473,318.28,348.09,268.04,195.7,338.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,23.348,36.81,18.638,43.508,18.752,333.1,347.3,307.24,187.8,341.88,3.301029996,0,0,0,0,0,3.301029996,0,0,0,0,0,3.301029996,0,0,0,0,0,3.301029996,0,5
3,23.595,38.388,18.698,33.525,19.388,347.68,369.77,309.58,203.6,374.78,1.477121255,0,0,0,0,0,1.477121255,0,0,0,0,0,1.477121255,0,0,0,0,0,1.477121255,0,7
3,25.747,38.907,20.85,33.652,14.728,376.86,368.67,335.15,148.9,286.05,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,4
3,23.41,36.618,18.37,27.073,19.06,340.23,334.61,300.42,190.4,371.08,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,7
3,23.645,36.897,18.477,36.282,19.165,348.88,338.1,289.56,193.8,360.22,0.477121255,0,0,0,0,0,0.477121255,0,0,0,0,0,0.477121255,0,0,0,0,0,0.477121255,0,4
3,22.108,36.037,17.212,18.592,17.9,318.8,322.14,278.35,174.3,352.07,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,7
3,22.93,37.358,17.317,31.965,17.813,328.54,347.84,277.46,170.9,332.59,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5
3,26.017,39.948,20.803,60.422,21.627,377.71,379.86,325.47,207.3,401.4,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,21.92,37.09,17.023,25.822,17.712,314.77,346.1,278.72,181.4,349.38,1.380211242,0,0,0,0,0,1.380211242,0,0,0,0,0,1.380211242,0,0,0,0,0,1.380211242,0,7
3,22.71,38.35,15.48,29.745,16.168,311.02,372.32,248.7,172.4,319.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,24.58,39.745,19.683,41.657,20.507,358.93,389.65,325.77,212.5,401.7,0.903089987,0,0,0,0,0,0.903089987,0,0,0,0,0,0.903089987,0,0,0,0,0,0.903089987,0,4
3,23.422,38.587,18.525,38.6,19.348,340.9,371.62,307.74,189.2,376.94,0.77815125,0,0,0,0,0,0.77815125,0,0,0,0,0,0.77815125,0,0,0,0,0,0.77815125,0,4
3,22.152,37.322,16.723,23.138,17.412,315.22,345.03,264.98,190.4,338.7,2.418301291,0,0,0,0,0,2.418301291,0,0,0,0,0,2.418301291,0,0,0,0,0,2.418301291,0,7
3,22.357,36.998,16.743,22.753,17.432,324.66,345.88,277.46,179.9,348.12,1.602059991,0,0,0,0,0,1.602059991,0,0,0,0,0,1.602059991,0,0,0,0,0,1.602059991,0,5
3,24.502,38.132,19.678,37.755,20.368,350.11,371.67,319.28,199.4,384.48,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,4
3,24.487,37.647,19.56,35.908,20.25,364.69,357.67,321.62,188.9,386.82,0.903089987,0,0,0,0,0,0.903089987,0,0,0,0,0,0.903089987,0,0,0,0,0,0.903089987,0,4
3,22.152,37.322,16.723,23.138,17.412,315.22,345.03,264.98,190.4,338.7,1.653212514,0,0,0,0,0,1.653212514,0,0,0,0,0,1.653212514,0,0,0,0,0,1.653212514,0,7
3,23.162,36.322,18.267,33.665,18.897,335.51,328.49,291.86,194.1,350.05,1.230448921,0,0,0,0,0,1.230448921,0,0,0,0,0,1.230448921,0,0,0,0,0,1.230448921,0,4
3,22.553,35.99,17.738,29.16,18.427,315.55,320.12,283.49,186.3,356.99,1.204119983,0,0,0,0,0,1.204119983,0,0,0,0,0,1.204119983,0,0,0,0,0,1.204119983,0,5
3,22.22,36.152,17.007,32.603,17.797,309.25,311.4,257.01,180.3,336.46,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,22.152,37.322,16.723,23.138,17.412,315.22,345.03,264.98,190.4,338.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,22.818,37.247,17.205,31.89,17.893,328.54,347.84,277.46,170.9,348.12,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5
3,24.932,39.725,20.037,38.537,20.727,370.37,390.91,334.14,246.4,402.7,0.602059991,0,0,0,0,0,0.602059991,0,0,0,0,0,0.602059991,0,0,0,0,0,0.602059991,0,4
3,22.002,36.075,17.107,24.258,17.797,313.28,321.58,272.83,170.9,346.28,0.602059991,0,0,0,0,0,0.602059991,0,0,0,0,0,0.602059991,0,0,0,0,0,0.602059991,0,4
3,22.553,35.99,17.738,29.16,18.427,315.55,320.12,283.49,186.3,356.99,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,5
3,21.875,37.045,16.978,25.858,17.668,314.77,346.1,278.72,186.7,349.38,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,7
3,24.932,39.725,20.037,38.537,20.727,370.37,390.91,334.14,246.4,402.7,0.602059991,0,0,0,0,0,0.602059991,0,0,0,0,0,0.602059991,0,0,0,0,0,0.602059991,0,4
3,22.008,37.628,16.177,19.87,16.865,314.04,355.23,264.08,181.4,337.7,2.498310554,0,0,0,0,0,2.498310554,0,0,0,0,0,2.498310554,0,0,0,0,0,2.498310554,0,5
3,26.588,39.797,21.548,41.15,22.372,387.48,381.86,347.67,211,423.6,1.612783857,0,0,0,0,0,1.612783857,0,0,0,0,0,1.612783857,0,0,0,0,0,1.612783857,0,7
3,25.197,38.632,20.302,14.493,14.18,369.08,365.64,335.15,146.2,286.05,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,1
3,22.147,36.678,17.25,24.938,17.92,320.79,338.4,282.37,191.9,334.58,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,7
3,24.7,40.618,18.963,17.877,12.842,360,406.1,304.04,139,254.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,24.287,38.218,19.073,33.513,19.897,351.6,353.75,299.36,198.3,372.44,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,24.142,38.393,19.255,39.922,19.945,343.15,371.51,310,230.7,378.57,0.903089987,0,0,0,0,0,0.903089987,0,0,0,0,0,0.903089987,0,0,0,0,0,0.903089987,0,4
3,25.003,39.21,19.712,19.395,13.783,367.79,380.6,319.91,153.3,274.18,1.204119983,0,0,0,0,0,1.204119983,0,0,0,0,0,1.204119983,0,0,0,0,0,1.204119983,0,5
3,22.152,37.322,16.723,23.138,17.412,315.22,345.03,264.98,190.4,338.7,1.176091259,0,0,0,0,0,1.176091259,0,0,0,0,0,1.176091259,0,0,0,0,0,1.176091259,0,7
3,22.302,36.788,16.688,22.675,17.377,323.55,339.5,274.4,179.9,348.12,2.348304863,0,0,0,0,0,2.348304863,0,0,0,0,0,2.348304863,0,0,0,0,0,2.348304863,0,5
3,22.245,33.147,17.12,32.892,18.445,308.47,286.67,262.87,190.8,349.52,3.301029996,0,0,0,0,0,3.301029996,0,0,0,0,0,3.301029996,0,0,0,0,0,3.301029996,0,1
3,22.302,36.788,16.688,22.675,17.377,323.55,339.5,274.4,179.9,348.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,22.218,36.75,17.322,24.892,17.818,317.58,335.19,279.16,181.4,334.29,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,7
3,22.247,36.733,16.633,22.982,17.323,319.08,335.03,269.93,185.2,343.62,3.20871002,0,0,0,0,0,3.20871002,0,0,0,0,0,3.20871002,0,0,0,0,0,3.20871002,0,5
3,22.407,36.893,16.793,22.843,17.482,326.61,342.56,277.46,179.9,348.12,2.139879086,0,0,0,0,0,2.139879086,0,0,0,0,0,2.139879086,0,0,0,0,0,2.139879086,0,7
3,23.522,39.142,17.69,29.532,18.38,348.16,389.35,298.2,189.3,363.3,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,5
3,23.045,39.132,18.03,29.36,18.72,339.47,382.74,297.6,184,362.8,0.84509804,0,0,0,0,0,0.84509804,0,0,0,0,0,0.84509804,0,0,0,0,0,0.84509804,0,7
3,23.203,36.363,18.218,37.29,17.573,333.62,326.6,299.27,170.9,337.5,1.397940009,0,0,0,0,0,1.397940009,0,0,0,0,0,1.397940009,0,0,0,0,0,1.397940009,0,4
3,22.887,36.822,17.847,25.738,18.477,327.08,331.08,286.62,176.1,344.81,1.176091259,0,0,0,0,0,1.176091259,0,0,0,0,0,1.176091259,0,0,0,0,0,1.176091259,0,7
3,22.887,36.047,17.99,41.945,18.62,328.48,323.4,286.77,204.7,344.96,1.62324929,0,0,0,0,0,1.62324929,0,0,0,0,0,1.62324929,0,0,0,0,0,1.62324929,0,7
3,22.498,36.128,17.602,18.932,18.098,323.76,323.35,289.83,174.3,336.54,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,7
3,26.363,40.155,21.195,70.99,22.018,385.51,388.5,335.08,214.4,411.01,1.62324929,0,0,0,0,0,1.62324929,0,0,0,0,0,1.62324929,0,0,0,0,0,1.62324929,0,5
3,22.543,36.507,17.082,26.332,17.772,320.26,325.08,270.69,192,344.38,2.485721426,0,0,0,0,0,2.485721426,0,0,0,0,0,2.485721426,0,0,0,0,0,2.485721426,0,1
3,21.612,36.143,16.715,31.03,17.445,299.48,317.09,261.06,190.8,341.67,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,7
3,22.775,35.9,17.88,28.862,18.377,327.66,318.47,289.83,198,344.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,24.045,37.245,19.003,37.893,19.693,353.18,348.31,315.32,190.4,383.48,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,4
3,21.97,37.4,16.368,19.867,16.952,314.32,351.09,264.98,181.4,323.17,1.875061263,0,0,0,0,0,1.875061263,0,0,0,0,0,1.875061263,0,0,0,0,0,1.875061263,0,6
3,22.097,37.267,16.668,23.445,17.358,310.75,340.56,260.51,195.7,334.2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,7
3,25.487,38.385,19.782,53.957,20.663,368.67,382.89,312.71,223,381.8,3.380211242,0,0,0,0,0,3.380211242,0,0,0,0,0,3.380211242,0,0,0,0,0,3.380211242,0,1
3,22.368,37.538,16.94,23.382,17.437,318.28,348.09,268.04,190.4,323.17,1.929418926,0,0,0,0,0,1.929418926,0,0,0,0,0,1.929418926,0,0,0,0,0,1.929418926,0,7
3,22.93,37.358,17.317,31.965,17.813,328.54,347.84,277.46,170.9,332.59,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5
3,24.822,38.03,19.782,41.835,17.64,355.9,350.28,316.09,222.7,340.9,2.56937391,0,0,0,0,0,2.56937391,0,0,0,0,0,2.56937391,0,0,0,0,0,2.56937391,0,5
3,23.472,36.678,18.43,25.738,19.06,336.37,327.69,296.56,191.5,354.75,1.447158031,0,0,0,0,0,1.447158031,0,0,0,0,0,1.447158031,0,0,0,0,0,1.447158031,0,6
3,22.247,36.733,16.633,22.982,17.323,319.08,335.03,269.93,185.2,343.62,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,24.177,37.533,19.282,37.72,19.972,361.1,357.97,321.34,199.4,386.54,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,4
3,22.155,36.583,16.542,35.685,17.332,307.33,326.63,256.25,169.8,335.7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5
3,22.368,37.538,16.94,23.382,17.437,318.28,348.09,268.04,190.4,323.17,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,7
3,22.42,35.825,17.523,18.932,18.213,325.71,320.32,289.83,179.6,360.49,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,22.262,37.3,17.072,23.213,17.655,315.22,345.73,272.8,190.4,322.57,1.77815125,0,0,0,0,0,1.77815125,0,0,0,0,0,1.77815125,0,0,0,0,0,1.77815125,0,5
3,23.275,36.737,18.565,30.612,19.255,327.95,342.15,302.09,190.4,364.81,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,5
3,23.15,37.082,17.937,35.982,18.05,338.5,340.65,286.26,189.3,329.32,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,21.92,37.09,17.023,25.822,17.712,314.77,346.1,278.72,181.4,349.38,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,0,0,0,0,1.079181246,0,7
3,28.025,41.232,22.983,43.293,23.673,409.06,400.38,369.25,273.7,441.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,22.172,36.107,17.132,32.435,17.922,308.93,312.93,268.47,175,347.92,1.278753601,0,0,0,0,0,1.278753601,0,0,0,0,0,1.278753601,0,0,0,0,0,1.278753601,0,7
3,22.517,35.922,17.62,18.908,18.25,322.65,317.26,286.77,174.3,344.96,1.602059991,0,0,0,0,0,1.602059991,0,0,0,0,0,1.602059991,0,0,0,0,0,1.602059991,0,7
3,22.21,36.485,17.313,24.385,17.943,314.86,328.34,276.4,170.9,334.49,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,0,0,0,0,1.301029996,0,7
3,22.675,37.162,17.062,23.178,17.75,333.11,349.06,283.96,201,353.05,1.255272505,0,0,0,0,0,1.255272505,0,0,0,0,0,1.255272505,0,0,0,0,0,1.255272505,0,5
3,22.122,36.333,17.225,18.888,17.913,317.82,329.21,277.37,184.8,351.09,0.477121255,0,0,0,0,0,0.477121255,0,0,0,0,0,0.477121255,0,0,0,0,0,0.477121255,0,5
3,23.635,36.795,18.738,63.898,19.427,349.78,344.7,308.07,188.9,377.67,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,4
3,21.997,35.593,16.975,20.193,17.705,305.66,305.25,271.03,183.7,351.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,22.523,37.693,17.095,37.728,17.208,326.32,356.13,276.08,189.3,319.14,1.447158031,0,0,0,0,0,1.447158031,0,0,0,0,0,1.447158031,0,0,0,0,0,1.447158031,0,7
3,22.995,36.927,17.782,26.062,18.05,326.64,328.79,274.4,186.7,333.35,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,5
3,22.257,37.427,16.828,23.307,17.517,318.28,348.09,268.04,190.4,338.7,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,7
3,22.73,35.89,17.833,42.012,18.522,328.48,323.4,286.77,209.9,360.49,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,4
3,22.382,36.588,17.09,31.793,18.343,316.97,329.78,269.09,218.7,350.48,1.342422681,0,0,0,0,0,1.342422681,0,0,0,0,0,1.342422681,0,0,0,0,0,1.342422681,0,5
3,22.507,36.423,17.467,25.553,18.155,325.6,326.46,289.02,170.9,359.68,1.73239376,0,0,0,0,0,1.73239376,0,0,0,0,0,1.73239376,0,0,0,0,0,1.73239376,0,5
3,24.117,38.05,19.075,33.152,19.898,349.35,355.28,310.82,187.8,383.9,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,0,0,0,0,0.698970004,0,7
3,25.303,36.202,20.265,53.485,21.147,365.91,338.85,329.33,202,403.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,22.88,36.237,17.985,29.352,18.482,330.04,326.91,290.28,191.5,345.41,1.770852012,0,0,0,0,0,1.770852012,0,0,0,0,0,1.770852012,0,0,0,0,0,1.770852012,0,4
3,22.388,35.548,17.492,25.28,18.182,320.93,312.74,279.22,196.8,352.62,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,0,0,0,0,1.698970004,0,6
